date,district,river,river_flow_cumecs,hydro_plant,plant_capacity_mw,generation_mw
2024-10-05,Sunsari,Koshi,35.87,Koshi Hydropower,30.0,20.51
2024-10-06,Sunsari,Koshi,33.85,Koshi Hydropower,30.0,19.57
2024-10-07,Sunsari,Koshi,39.38,Koshi Hydropower,30.0,20.49
2024-10-08,Sunsari,Koshi,35.09,Koshi Hydropower,30.0,20.71
2024-10-09,Sunsari,Koshi,35.72,Koshi Hydropower,30.0,21.1
2024-10-10,Sunsari,Koshi,31.49,Koshi Hydropower,30.0,18.6
2024-10-11,Sunsari,Koshi,28.38,Koshi Hydropower,30.0,17.44
2024-10-12,Sunsari,Koshi,30.2,Koshi Hydropower,30.0,19.22
2024-10-13,Sunsari,Koshi,33.39,Koshi Hydropower,30.0,19.26
2024-10-14,Sunsari,Koshi,35.44,Koshi Hydropower,30.0,21.37
2024-10-15,Sunsari,Koshi,26.4,Koshi Hydropower,30.0,17.0
2024-10-16,Sunsari,Koshi,31.64,Koshi Hydropower,30.0,18.82
2024-10-17,Sunsari,Koshi,29.57,Koshi Hydropower,30.0,18.32
2024-10-18,Sunsari,Koshi,23.41,Koshi Hydropower,30.0,15.58
2024-10-19,Sunsari,Koshi,22.29,Koshi Hydropower,30.0,15.76
2024-10-20,Sunsari,Koshi,26.63,Koshi Hydropower,30.0,17.6
2024-10-21,Sunsari,Koshi,19.38,Koshi Hydropower,30.0,14.26
2024-10-22,Sunsari,Koshi,23.67,Koshi Hydropower,30.0,15.97
2024-10-23,Sunsari,Koshi,30.93,Koshi Hydropower,30.0,18.54
2024-10-24,Sunsari,Koshi,30.12,Koshi Hydropower,30.0,18.5
2024-10-25,Sunsari,Koshi,28.89,Koshi Hydropower,30.0,17.81
2024-10-26,Sunsari,Koshi,31.09,Koshi Hydropower,30.0,19.68
2024-10-27,Sunsari,Koshi,31.75,Koshi Hydropower,30.0,19.66
2024-10-28,Sunsari,Koshi,28.77,Koshi Hydropower,30.0,17.95
2024-10-29,Sunsari,Koshi,22.84,Koshi Hydropower,30.0,15.07
2024-10-30,Sunsari,Koshi,20.23,Koshi Hydropower,30.0,14.9
2024-10-31,Sunsari,Koshi,22.56,Koshi Hydropower,30.0,15.43
2024-11-01,Sunsari,Koshi,21.66,Koshi Hydropower,30.0,14.89
2024-11-02,Sunsari,Koshi,23.8,Koshi Hydropower,30.0,16.68
2024-11-03,Sunsari,Koshi,26.08,Koshi Hydropower,30.0,16.66
2024-11-04,Sunsari,Koshi,25.55,Koshi Hydropower,30.0,16.54
2024-11-05,Sunsari,Koshi,27.48,Koshi Hydropower,30.0,17.37
2024-11-06,Sunsari,Koshi,28.04,Koshi Hydropower,30.0,17.01
2024-11-07,Sunsari,Koshi,28.64,Koshi Hydropower,30.0,18.12
2024-11-08,Sunsari,Koshi,28.61,Koshi Hydropower,30.0,17.52
2024-11-09,Sunsari,Koshi,22.79,Koshi Hydropower,30.0,15.21
2024-11-10,Sunsari,Koshi,24.89,Koshi Hydropower,30.0,16.07
2024-11-11,Sunsari,Koshi,24.05,Koshi Hydropower,30.0,15.77
2024-11-12,Sunsari,Koshi,21.27,Koshi Hydropower,30.0,14.39
2024-11-13,Sunsari,Koshi,23.03,Koshi Hydropower,30.0,15.7
2024-11-14,Sunsari,Koshi,24.28,Koshi Hydropower,30.0,16.08
2024-11-15,Sunsari,Koshi,18.2,Koshi Hydropower,30.0,13.21
2024-11-16,Sunsari,Koshi,17.78,Koshi Hydropower,30.0,13.88
2024-11-17,Sunsari,Koshi,16.08,Koshi Hydropower,30.0,11.96
2024-11-18,Sunsari,Koshi,16.32,Koshi Hydropower,30.0,12.38
2024-11-19,Sunsari,Koshi,15.98,Koshi Hydropower,30.0,12.22
2024-11-20,Sunsari,Koshi,17.32,Koshi Hydropower,30.0,12.69
2024-11-21,Sunsari,Koshi,14.58,Koshi Hydropower,30.0,11.23
2024-11-22,Sunsari,Koshi,12.38,Koshi Hydropower,30.0,9.78
2024-11-23,Sunsari,Koshi,13.64,Koshi Hydropower,30.0,10.63
2024-11-24,Sunsari,Koshi,16.3,Koshi Hydropower,30.0,11.93
2024-11-25,Sunsari,Koshi,16.28,Koshi Hydropower,30.0,11.95
2024-11-26,Sunsari,Koshi,16.98,Koshi Hydropower,30.0,12.53
2024-11-27,Sunsari,Koshi,15.0,Koshi Hydropower,30.0,10.72
2024-11-28,Sunsari,Koshi,14.63,Koshi Hydropower,30.0,11.67
2024-11-29,Sunsari,Koshi,14.82,Koshi Hydropower,30.0,12.01
2024-11-30,Sunsari,Koshi,16.16,Koshi Hydropower,30.0,12.13
2024-12-01,Sunsari,Koshi,16.16,Koshi Hydropower,30.0,12.31
2024-12-02,Sunsari,Koshi,15.76,Koshi Hydropower,30.0,12.22
2024-12-03,Sunsari,Koshi,17.18,Koshi Hydropower,30.0,12.14
2024-12-04,Sunsari,Koshi,14.83,Koshi Hydropower,30.0,11.6
2024-12-05,Sunsari,Koshi,15.51,Koshi Hydropower,30.0,11.54
2024-12-06,Sunsari,Koshi,16.51,Koshi Hydropower,30.0,13.11
2024-12-07,Sunsari,Koshi,17.68,Koshi Hydropower,30.0,12.84
2024-12-08,Sunsari,Koshi,16.15,Koshi Hydropower,30.0,12.39
2024-12-09,Sunsari,Koshi,18.55,Koshi Hydropower,30.0,13.31
2024-12-10,Sunsari,Koshi,15.94,Koshi Hydropower,30.0,12.73
2024-12-11,Sunsari,Koshi,16.95,Koshi Hydropower,30.0,12.32
2024-12-12,Sunsari,Koshi,16.74,Koshi Hydropower,30.0,12.83
2024-12-13,Sunsari,Koshi,17.19,Koshi Hydropower,30.0,12.88
2024-12-14,Sunsari,Koshi,20.02,Koshi Hydropower,30.0,14.31
2024-12-15,Sunsari,Koshi,21.49,Koshi Hydropower,30.0,14.97
2024-12-16,Sunsari,Koshi,16.66,Koshi Hydropower,30.0,12.1
2024-12-17,Sunsari,Koshi,17.11,Koshi Hydropower,30.0,11.62
2024-12-18,Sunsari,Koshi,15.68,Koshi Hydropower,30.0,12.17
2024-12-19,Sunsari,Koshi,15.62,Koshi Hydropower,30.0,11.58
2024-12-20,Sunsari,Koshi,15.82,Koshi Hydropower,30.0,12.29
2024-12-21,Sunsari,Koshi,16.57,Koshi Hydropower,30.0,12.43
2024-12-22,Sunsari,Koshi,16.21,Koshi Hydropower,30.0,12.53
2024-12-23,Sunsari,Koshi,16.12,Koshi Hydropower,30.0,12.33
2024-12-24,Sunsari,Koshi,14.07,Koshi Hydropower,30.0,10.03
2024-12-25,Sunsari,Koshi,16.83,Koshi Hydropower,30.0,12.67
2024-12-26,Sunsari,Koshi,17.71,Koshi Hydropower,30.0,12.8
2024-12-27,Sunsari,Koshi,16.12,Koshi Hydropower,30.0,12.46
2024-12-28,Sunsari,Koshi,16.79,Koshi Hydropower,30.0,12.64
2024-12-29,Sunsari,Koshi,17.19,Koshi Hydropower,30.0,12.87
2024-12-30,Sunsari,Koshi,16.49,Koshi Hydropower,30.0,12.15
2024-12-31,Sunsari,Koshi,17.47,Koshi Hydropower,30.0,12.45
2025-01-01,Sunsari,Koshi,14.47,Koshi Hydropower,30.0,10.93
2025-01-02,Sunsari,Koshi,18.73,Koshi Hydropower,30.0,12.75
2025-01-03,Sunsari,Koshi,18.11,Koshi Hydropower,30.0,12.91
2025-01-04,Sunsari,Koshi,18.53,Koshi Hydropower,30.0,12.78
2025-01-05,Sunsari,Koshi,19.23,Koshi Hydropower,30.0,13.14
2025-01-06,Sunsari,Koshi,17.24,Koshi Hydropower,30.0,12.72
2025-01-07,Sunsari,Koshi,16.25,Koshi Hydropower,30.0,12.31
2025-01-08,Sunsari,Koshi,18.53,Koshi Hydropower,30.0,13.36
2025-01-09,Sunsari,Koshi,18.66,Koshi Hydropower,30.0,13.24
2025-01-10,Sunsari,Koshi,15.12,Koshi Hydropower,30.0,11.14
2025-01-11,Sunsari,Koshi,15.63,Koshi Hydropower,30.0,11.65
2025-01-12,Sunsari,Koshi,17.06,Koshi Hydropower,30.0,12.26
2025-01-13,Sunsari,Koshi,15.54,Koshi Hydropower,30.0,11.69
2025-01-14,Sunsari,Koshi,18.19,Koshi Hydropower,30.0,12.59
2025-01-15,Sunsari,Koshi,19.07,Koshi Hydropower,30.0,13.94
2025-01-16,Sunsari,Koshi,16.52,Koshi Hydropower,30.0,12.06
2025-01-17,Sunsari,Koshi,18.53,Koshi Hydropower,30.0,13.52
2025-01-18,Sunsari,Koshi,17.91,Koshi Hydropower,30.0,13.38
2025-01-19,Sunsari,Koshi,16.41,Koshi Hydropower,30.0,12.33
2025-01-20,Sunsari,Koshi,17.92,Koshi Hydropower,30.0,13.35
2025-01-21,Sunsari,Koshi,17.26,Koshi Hydropower,30.0,11.9
2025-01-22,Sunsari,Koshi,19.83,Koshi Hydropower,30.0,13.84
2025-01-23,Sunsari,Koshi,19.01,Koshi Hydropower,30.0,14.07
2025-01-24,Sunsari,Koshi,18.91,Koshi Hydropower,30.0,13.78
2025-01-25,Sunsari,Koshi,17.74,Koshi Hydropower,30.0,13.66
2025-01-26,Sunsari,Koshi,17.67,Koshi Hydropower,30.0,13.57
2025-01-27,Sunsari,Koshi,16.87,Koshi Hydropower,30.0,12.58
2025-01-28,Sunsari,Koshi,16.82,Koshi Hydropower,30.0,12.34
2025-01-29,Sunsari,Koshi,16.6,Koshi Hydropower,30.0,11.96
2025-01-30,Sunsari,Koshi,14.13,Koshi Hydropower,30.0,10.71
2025-01-31,Sunsari,Koshi,14.75,Koshi Hydropower,30.0,11.1
2025-02-01,Sunsari,Koshi,14.41,Koshi Hydropower,30.0,10.84
2025-02-02,Sunsari,Koshi,18.53,Koshi Hydropower,30.0,13.0
2025-02-03,Sunsari,Koshi,20.05,Koshi Hydropower,30.0,14.32
2025-02-04,Sunsari,Koshi,14.13,Koshi Hydropower,30.0,11.42
2025-02-05,Sunsari,Koshi,20.84,Koshi Hydropower,30.0,14.95
2025-02-06,Sunsari,Koshi,17.8,Koshi Hydropower,30.0,12.85
2025-02-07,Sunsari,Koshi,19.53,Koshi Hydropower,30.0,14.31
2025-02-08,Sunsari,Koshi,19.22,Koshi Hydropower,30.0,13.87
2025-02-09,Sunsari,Koshi,21.08,Koshi Hydropower,30.0,14.65
2025-02-10,Sunsari,Koshi,18.19,Koshi Hydropower,30.0,13.15
2025-02-11,Sunsari,Koshi,16.2,Koshi Hydropower,30.0,12.02
2025-02-12,Sunsari,Koshi,17.69,Koshi Hydropower,30.0,13.17
2025-02-13,Sunsari,Koshi,17.96,Koshi Hydropower,30.0,13.12
2025-02-14,Sunsari,Koshi,16.39,Koshi Hydropower,30.0,11.93
2025-02-15,Sunsari,Koshi,18.81,Koshi Hydropower,30.0,13.2
2025-02-16,Sunsari,Koshi,17.97,Koshi Hydropower,30.0,13.19
2025-02-17,Sunsari,Koshi,18.63,Koshi Hydropower,30.0,13.59
2025-02-18,Sunsari,Koshi,16.78,Koshi Hydropower,30.0,12.3
2025-02-19,Sunsari,Koshi,17.01,Koshi Hydropower,30.0,12.12
2025-02-20,Sunsari,Koshi,17.33,Koshi Hydropower,30.0,13.2
2025-02-21,Sunsari,Koshi,15.47,Koshi Hydropower,30.0,12.03
2025-02-22,Sunsari,Koshi,16.36,Koshi Hydropower,30.0,11.45
2025-02-23,Sunsari,Koshi,14.19,Koshi Hydropower,30.0,11.34
2025-02-24,Sunsari,Koshi,15.53,Koshi Hydropower,30.0,11.63
2025-02-25,Sunsari,Koshi,19.48,Koshi Hydropower,30.0,13.94
2025-02-26,Sunsari,Koshi,16.41,Koshi Hydropower,30.0,12.62
2025-02-27,Sunsari,Koshi,18.43,Koshi Hydropower,30.0,13.98
2025-02-28,Sunsari,Koshi,20.61,Koshi Hydropower,30.0,14.87
2025-03-01,Sunsari,Koshi,18.41,Koshi Hydropower,30.0,13.4
2025-03-02,Sunsari,Koshi,19.69,Koshi Hydropower,30.0,13.39
2025-03-03,Sunsari,Koshi,19.63,Koshi Hydropower,30.0,13.09
2025-03-04,Sunsari,Koshi,18.11,Koshi Hydropower,30.0,13.49
2025-03-05,Sunsari,Koshi,16.56,Koshi Hydropower,30.0,12.79
2025-03-06,Sunsari,Koshi,20.79,Koshi Hydropower,30.0,14.17
2025-03-07,Sunsari,Koshi,22.0,Koshi Hydropower,30.0,14.99
2025-03-08,Sunsari,Koshi,25.16,Koshi Hydropower,30.0,16.26
2025-03-09,Sunsari,Koshi,23.76,Koshi Hydropower,30.0,15.64
2025-03-10,Sunsari,Koshi,26.68,Koshi Hydropower,30.0,17.72
2025-03-11,Sunsari,Koshi,26.84,Koshi Hydropower,30.0,17.35
2025-03-12,Sunsari,Koshi,25.96,Koshi Hydropower,30.0,16.76
2025-03-13,Sunsari,Koshi,25.48,Koshi Hydropower,30.0,18.0
2025-03-14,Sunsari,Koshi,23.97,Koshi Hydropower,30.0,15.32
2025-03-15,Sunsari,Koshi,25.55,Koshi Hydropower,30.0,16.97
2025-03-16,Sunsari,Koshi,22.28,Koshi Hydropower,30.0,14.76
2025-03-17,Sunsari,Koshi,19.04,Koshi Hydropower,30.0,13.57
2025-03-18,Sunsari,Koshi,22.39,Koshi Hydropower,30.0,15.36
2025-03-19,Sunsari,Koshi,25.49,Koshi Hydropower,30.0,17.1
2025-03-20,Sunsari,Koshi,30.96,Koshi Hydropower,30.0,18.66
2025-03-21,Sunsari,Koshi,27.05,Koshi Hydropower,30.0,17.13
2025-03-22,Sunsari,Koshi,30.14,Koshi Hydropower,30.0,18.35
2025-03-23,Sunsari,Koshi,26.86,Koshi Hydropower,30.0,16.68
2025-03-24,Sunsari,Koshi,25.4,Koshi Hydropower,30.0,16.95
2025-03-25,Sunsari,Koshi,23.75,Koshi Hydropower,30.0,16.05
2025-03-26,Sunsari,Koshi,35.1,Koshi Hydropower,30.0,20.45
2025-03-27,Sunsari,Koshi,32.13,Koshi Hydropower,30.0,19.17
2025-03-28,Sunsari,Koshi,36.47,Koshi Hydropower,30.0,20.49
2025-03-29,Sunsari,Koshi,36.38,Koshi Hydropower,30.0,21.3
2025-03-30,Sunsari,Koshi,32.2,Koshi Hydropower,30.0,19.83
2025-03-31,Sunsari,Koshi,35.58,Koshi Hydropower,30.0,21.2
2025-04-01,Sunsari,Koshi,46.05,Koshi Hydropower,30.0,23.33
2025-04-02,Sunsari,Koshi,38.23,Koshi Hydropower,30.0,21.97
2025-04-03,Sunsari,Koshi,34.58,Koshi Hydropower,30.0,19.77
2025-04-04,Sunsari,Koshi,40.46,Koshi Hydropower,30.0,21.59
2025-04-05,Sunsari,Koshi,39.28,Koshi Hydropower,30.0,22.18
2025-04-06,Sunsari,Koshi,40.45,Koshi Hydropower,30.0,22.27
2025-04-07,Sunsari,Koshi,30.07,Koshi Hydropower,30.0,18.32
2025-04-08,Sunsari,Koshi,26.63,Koshi Hydropower,30.0,16.61
2025-04-09,Sunsari,Koshi,25.77,Koshi Hydropower,30.0,16.69
2025-04-10,Sunsari,Koshi,22.18,Koshi Hydropower,30.0,14.88
2025-04-11,Sunsari,Koshi,29.11,Koshi Hydropower,30.0,19.06
2025-04-12,Sunsari,Koshi,30.57,Koshi Hydropower,30.0,19.09
2025-04-13,Sunsari,Koshi,28.44,Koshi Hydropower,30.0,17.46
2025-04-14,Sunsari,Koshi,39.04,Koshi Hydropower,30.0,20.67
2025-04-15,Sunsari,Koshi,42.47,Koshi Hydropower,30.0,21.72
2025-04-16,Sunsari,Koshi,51.14,Koshi Hydropower,30.0,23.71
2025-04-17,Sunsari,Koshi,57.2,Koshi Hydropower,30.0,25.02
2025-04-18,Sunsari,Koshi,45.49,Koshi Hydropower,30.0,23.72
2025-04-19,Sunsari,Koshi,36.17,Koshi Hydropower,30.0,19.92
2025-04-20,Sunsari,Koshi,35.13,Koshi Hydropower,30.0,21.58
2025-04-21,Sunsari,Koshi,43.33,Koshi Hydropower,30.0,21.81
2025-04-22,Sunsari,Koshi,50.74,Koshi Hydropower,30.0,23.02
2025-04-23,Sunsari,Koshi,46.53,Koshi Hydropower,30.0,24.35
2025-04-24,Sunsari,Koshi,42.49,Koshi Hydropower,30.0,23.13
2025-04-25,Sunsari,Koshi,42.13,Koshi Hydropower,30.0,22.03
2025-04-26,Sunsari,Koshi,50.95,Koshi Hydropower,30.0,24.35
2025-04-27,Sunsari,Koshi,50.71,Koshi Hydropower,30.0,24.32
2025-04-28,Sunsari,Koshi,48.78,Koshi Hydropower,30.0,23.75
2025-04-29,Sunsari,Koshi,52.92,Koshi Hydropower,30.0,23.48
2025-04-30,Sunsari,Koshi,55.98,Koshi Hydropower,30.0,23.09
2025-05-01,Sunsari,Koshi,60.72,Koshi Hydropower,30.0,25.01
2025-05-02,Sunsari,Koshi,59.48,Koshi Hydropower,30.0,26.87
2025-05-03,Sunsari,Koshi,73.52,Koshi Hydropower,30.0,28.62
2025-05-04,Sunsari,Koshi,77.07,Koshi Hydropower,30.0,27.2
2025-05-05,Sunsari,Koshi,77.64,Koshi Hydropower,30.0,26.68
2025-05-06,Sunsari,Koshi,60.25,Koshi Hydropower,30.0,25.81
2025-05-07,Sunsari,Koshi,59.84,Koshi Hydropower,30.0,25.87
2025-05-08,Sunsari,Koshi,61.19,Koshi Hydropower,30.0,26.19
2025-05-09,Sunsari,Koshi,59.41,Koshi Hydropower,30.0,23.54
2025-05-10,Sunsari,Koshi,58.33,Koshi Hydropower,30.0,27.71
2025-05-11,Sunsari,Koshi,67.46,Koshi Hydropower,30.0,27.4
2025-05-12,Sunsari,Koshi,46.87,Koshi Hydropower,30.0,23.11
2025-05-13,Sunsari,Koshi,69.72,Koshi Hydropower,30.0,26.16
2025-05-14,Sunsari,Koshi,52.98,Koshi Hydropower,30.0,25.17
2025-05-15,Sunsari,Koshi,55.92,Koshi Hydropower,30.0,25.31
2025-05-16,Sunsari,Koshi,83.7,Koshi Hydropower,30.0,27.99
2025-05-17,Sunsari,Koshi,73.1,Koshi Hydropower,30.0,27.44
2025-05-18,Sunsari,Koshi,79.4,Koshi Hydropower,30.0,27.51
2025-05-19,Sunsari,Koshi,82.64,Koshi Hydropower,30.0,28.18
2025-05-20,Sunsari,Koshi,81.0,Koshi Hydropower,30.0,28.33
2025-05-21,Sunsari,Koshi,69.12,Koshi Hydropower,30.0,26.95
2025-05-22,Sunsari,Koshi,57.73,Koshi Hydropower,30.0,25.45
2025-05-23,Sunsari,Koshi,37.81,Koshi Hydropower,30.0,21.87
2025-05-24,Sunsari,Koshi,48.44,Koshi Hydropower,30.0,22.45
2025-05-25,Sunsari,Koshi,72.93,Koshi Hydropower,30.0,26.41
2025-05-26,Sunsari,Koshi,51.09,Koshi Hydropower,30.0,24.12
2025-05-27,Sunsari,Koshi,60.94,Koshi Hydropower,30.0,25.13
2025-05-28,Sunsari,Koshi,65.0,Koshi Hydropower,30.0,25.9
2025-05-29,Sunsari,Koshi,73.35,Koshi Hydropower,30.0,28.14
2025-05-30,Sunsari,Koshi,89.88,Koshi Hydropower,30.0,28.16
2025-05-31,Sunsari,Koshi,81.69,Koshi Hydropower,30.0,26.25
2025-06-01,Sunsari,Koshi,95.33,Koshi Hydropower,30.0,28.19
2025-06-02,Sunsari,Koshi,118.85,Koshi Hydropower,30.0,29.37
2025-06-03,Sunsari,Koshi,111.45,Koshi Hydropower,30.0,29.17
2025-06-04,Sunsari,Koshi,72.95,Koshi Hydropower,30.0,27.51
2025-06-05,Sunsari,Koshi,90.81,Koshi Hydropower,30.0,28.74
2025-06-06,Sunsari,Koshi,91.21,Koshi Hydropower,30.0,28.24
2025-06-07,Sunsari,Koshi,99.61,Koshi Hydropower,30.0,27.71
2025-06-08,Sunsari,Koshi,69.21,Koshi Hydropower,30.0,26.33
2025-06-09,Sunsari,Koshi,73.27,Koshi Hydropower,30.0,26.58
2025-06-10,Sunsari,Koshi,72.29,Koshi Hydropower,30.0,26.77
2025-06-11,Sunsari,Koshi,84.36,Koshi Hydropower,30.0,28.53
2025-06-12,Sunsari,Koshi,88.26,Koshi Hydropower,30.0,28.54
2025-06-13,Sunsari,Koshi,105.75,Koshi Hydropower,30.0,29.68
2025-06-14,Sunsari,Koshi,91.31,Koshi Hydropower,30.0,28.03
2025-06-15,Sunsari,Koshi,85.07,Koshi Hydropower,30.0,29.27
2025-06-16,Sunsari,Koshi,65.06,Koshi Hydropower,30.0,26.75
2025-06-17,Sunsari,Koshi,69.17,Koshi Hydropower,30.0,26.77
2025-06-18,Sunsari,Koshi,99.46,Koshi Hydropower,30.0,29.26
2025-06-19,Sunsari,Koshi,99.16,Koshi Hydropower,30.0,28.14
2025-06-20,Sunsari,Koshi,93.01,Koshi Hydropower,30.0,26.65
2025-06-21,Sunsari,Koshi,69.03,Koshi Hydropower,30.0,26.18
2025-06-22,Sunsari,Koshi,76.11,Koshi Hydropower,30.0,27.95
2025-06-23,Sunsari,Koshi,86.21,Koshi Hydropower,30.0,28.14
2025-06-24,Sunsari,Koshi,83.96,Koshi Hydropower,30.0,27.81
2025-06-25,Sunsari,Koshi,93.28,Koshi Hydropower,30.0,27.74
2025-06-26,Sunsari,Koshi,121.71,Koshi Hydropower,30.0,27.65
2025-06-27,Sunsari,Koshi,102.4,Koshi Hydropower,30.0,30.0
2025-06-28,Sunsari,Koshi,73.7,Koshi Hydropower,30.0,26.96
2025-06-29,Sunsari,Koshi,80.3,Koshi Hydropower,30.0,27.32
2025-06-30,Sunsari,Koshi,74.33,Koshi Hydropower,30.0,26.64
2025-07-01,Sunsari,Koshi,80.3,Koshi Hydropower,30.0,28.71
2025-07-02,Sunsari,Koshi,61.19,Koshi Hydropower,30.0,26.4
2025-07-03,Sunsari,Koshi,95.33,Koshi Hydropower,30.0,27.73
2025-07-04,Sunsari,Koshi,82.65,Koshi Hydropower,30.0,28.81
2025-07-05,Sunsari,Koshi,100.96,Koshi Hydropower,30.0,28.67
2025-07-06,Sunsari,Koshi,102.29,Koshi Hydropower,30.0,28.32
2025-07-07,Sunsari,Koshi,94.57,Koshi Hydropower,30.0,28.27
2025-07-08,Sunsari,Koshi,84.65,Koshi Hydropower,30.0,27.32
2025-07-09,Sunsari,Koshi,127.27,Koshi Hydropower,30.0,28.31
2025-07-10,Sunsari,Koshi,133.34,Koshi Hydropower,30.0,30.0
2025-07-11,Sunsari,Koshi,74.19,Koshi Hydropower,30.0,26.99
2025-07-12,Sunsari,Koshi,91.19,Koshi Hydropower,30.0,28.88
2025-07-13,Sunsari,Koshi,113.01,Koshi Hydropower,30.0,29.43
2025-07-14,Sunsari,Koshi,95.02,Koshi Hydropower,30.0,29.01
2025-07-15,Sunsari,Koshi,105.04,Koshi Hydropower,30.0,27.16
2025-07-16,Sunsari,Koshi,77.55,Koshi Hydropower,30.0,26.75
2025-07-17,Sunsari,Koshi,81.11,Koshi Hydropower,30.0,28.21
2025-07-18,Sunsari,Koshi,94.77,Koshi Hydropower,30.0,27.44
2025-07-19,Sunsari,Koshi,82.96,Koshi Hydropower,30.0,28.17
2025-07-20,Sunsari,Koshi,82.76,Koshi Hydropower,30.0,26.69
2025-07-21,Sunsari,Koshi,94.05,Koshi Hydropower,30.0,28.51
2025-07-22,Sunsari,Koshi,70.54,Koshi Hydropower,30.0,28.12
2025-07-23,Sunsari,Koshi,100.98,Koshi Hydropower,30.0,29.46
2025-07-24,Sunsari,Koshi,98.39,Koshi Hydropower,30.0,27.1
2025-07-25,Sunsari,Koshi,74.23,Koshi Hydropower,30.0,27.87
2025-07-26,Sunsari,Koshi,98.39,Koshi Hydropower,30.0,30.0
2025-07-27,Sunsari,Koshi,116.47,Koshi Hydropower,30.0,30.0
2025-07-28,Sunsari,Koshi,120.42,Koshi Hydropower,30.0,29.77
2025-07-29,Sunsari,Koshi,89.71,Koshi Hydropower,30.0,27.12
2025-07-30,Sunsari,Koshi,82.32,Koshi Hydropower,30.0,28.18
2025-07-31,Sunsari,Koshi,70.1,Koshi Hydropower,30.0,28.06
2025-08-01,Sunsari,Koshi,82.79,Koshi Hydropower,30.0,27.69
2025-08-02,Sunsari,Koshi,97.89,Koshi Hydropower,30.0,29.57
2025-08-03,Sunsari,Koshi,131.62,Koshi Hydropower,30.0,28.8
2025-08-04,Sunsari,Koshi,100.43,Koshi Hydropower,30.0,29.1
2025-08-05,Sunsari,Koshi,117.19,Koshi Hydropower,30.0,27.09
2025-08-06,Sunsari,Koshi,107.95,Koshi Hydropower,30.0,28.21
2025-08-07,Sunsari,Koshi,108.2,Koshi Hydropower,30.0,29.04
2025-08-08,Sunsari,Koshi,124.74,Koshi Hydropower,30.0,29.11
2025-08-09,Sunsari,Koshi,100.26,Koshi Hydropower,30.0,27.64
2025-08-10,Sunsari,Koshi,89.6,Koshi Hydropower,30.0,27.85
2025-08-11,Sunsari,Koshi,81.43,Koshi Hydropower,30.0,28.03
2025-08-12,Sunsari,Koshi,66.95,Koshi Hydropower,30.0,26.37
2025-08-13,Sunsari,Koshi,95.05,Koshi Hydropower,30.0,28.6
2025-08-14,Sunsari,Koshi,67.04,Koshi Hydropower,30.0,27.03
2025-08-15,Sunsari,Koshi,89.12,Koshi Hydropower,30.0,27.95
2025-08-16,Sunsari,Koshi,74.84,Koshi Hydropower,30.0,28.34
2025-08-17,Sunsari,Koshi,79.07,Koshi Hydropower,30.0,26.76
2025-08-18,Sunsari,Koshi,74.68,Koshi Hydropower,30.0,28.79
2025-08-19,Sunsari,Koshi,97.99,Koshi Hydropower,30.0,29.63
2025-08-20,Sunsari,Koshi,84.91,Koshi Hydropower,30.0,27.69
2025-08-21,Sunsari,Koshi,87.99,Koshi Hydropower,30.0,27.93
2025-08-22,Sunsari,Koshi,101.16,Koshi Hydropower,30.0,28.98
2025-08-23,Sunsari,Koshi,89.28,Koshi Hydropower,30.0,28.76
2025-08-24,Sunsari,Koshi,75.36,Koshi Hydropower,30.0,28.17
2025-08-25,Sunsari,Koshi,114.48,Koshi Hydropower,30.0,28.04
2025-08-26,Sunsari,Koshi,87.01,Koshi Hydropower,30.0,28.49
2025-08-27,Sunsari,Koshi,84.3,Koshi Hydropower,30.0,26.18
2025-08-28,Sunsari,Koshi,77.31,Koshi Hydropower,30.0,27.29
2025-08-29,Sunsari,Koshi,66.7,Koshi Hydropower,30.0,27.56
2025-08-30,Sunsari,Koshi,39.47,Koshi Hydropower,30.0,20.55
2025-08-31,Sunsari,Koshi,64.78,Koshi Hydropower,30.0,24.93
2025-09-01,Sunsari,Koshi,52.29,Koshi Hydropower,30.0,24.48
2025-09-02,Sunsari,Koshi,42.02,Koshi Hydropower,30.0,23.05
2025-09-03,Sunsari,Koshi,43.17,Koshi Hydropower,30.0,22.63
2025-09-04,Sunsari,Koshi,53.41,Koshi Hydropower,30.0,23.12
2025-09-05,Sunsari,Koshi,49.87,Koshi Hydropower,30.0,22.66
2025-09-06,Sunsari,Koshi,55.17,Koshi Hydropower,30.0,24.89
2025-09-07,Sunsari,Koshi,57.64,Koshi Hydropower,30.0,24.32
2025-09-08,Sunsari,Koshi,50.66,Koshi Hydropower,30.0,24.12
2025-09-09,Sunsari,Koshi,43.56,Koshi Hydropower,30.0,22.64
2025-09-10,Sunsari,Koshi,51.5,Koshi Hydropower,30.0,23.82
2025-09-11,Sunsari,Koshi,52.2,Koshi Hydropower,30.0,25.63
2025-09-12,Sunsari,Koshi,40.46,Koshi Hydropower,30.0,22.11
2025-09-13,Sunsari,Koshi,47.63,Koshi Hydropower,30.0,24.27
2025-09-14,Sunsari,Koshi,56.52,Koshi Hydropower,30.0,25.73
2025-09-15,Sunsari,Koshi,62.57,Koshi Hydropower,30.0,25.79
2025-09-16,Sunsari,Koshi,49.44,Koshi Hydropower,30.0,23.64
2025-09-17,Sunsari,Koshi,49.95,Koshi Hydropower,30.0,23.67
2025-09-18,Sunsari,Koshi,52.9,Koshi Hydropower,30.0,24.93
